rosbagTimestamp,seq,secs,nsecs,frame_id,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type,normality
1.57E+18,254,1574069852,911280295,base_link,0,1,40.3548415,-3.7440711,706.4165507,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,255,1574069853,149586047,base_link,0,1,40.3548416,-3.7440707,706.4265504,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,256,1574069853,389558271,base_link,0,1,40.3548418,-3.7440706,706.4365505,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,257,1574069853,631557197,base_link,0,1,40.354842,-3.7440704,706.4565505,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,258,1574069853,870129271,base_link,0,1,40.3548424,-3.7440702,706.4665508,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,259,1574069854,109728059,base_link,0,1,40.3548427,-3.7440702,706.4665511,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,260,1574069854,352655004,base_link,0,1,40.3548428,-3.7440703,706.4765512,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,261,1574069854,591224791,base_link,0,1,40.3548428,-3.7440704,706.4865513,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,262,1574069854,831493342,base_link,0,1,40.3548429,-3.7440705,706.4865515,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,263,1574069855,69377870,base_link,0,1,40.3548432,-3.7440705,706.4865518,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,264,1574069855,310366143,base_link,0,1,40.3548433,-3.7440707,706.4865521,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,265,1574069855,549688034,base_link,0,1,40.3548434,-3.7440708,706.4865522,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,266,1574069855,792085943,base_link,0,1,40.3548433,-3.7440708,706.4765521,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,267,1574069856,29857871,base_link,0,1,40.3548432,-3.7440705,706.4765518,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,268,1574069856,270555408,base_link,0,1,40.354843,-3.7440702,706.4565513,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,269,1574069856,509250532,base_link,0,1,40.3548427,-3.74407,706.4465509,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,270,1574069856,749573710,base_link,0,1,40.3548424,-3.7440701,706.4365507,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,271,1574069856,991735475,base_link,0,1,40.3548421,-3.7440702,706.4165505,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,272,1574069857,226725709,base_link,0,1,40.354842,-3.7440701,706.3965503,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,273,1574069857,469796764,base_link,0,1,40.3548422,-3.74407,706.3865504,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,274,1574069857,712244857,base_link,0,1,40.3548424,-3.7440701,706.3765507,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,275,1574069857,948832692,base_link,0,1,40.3548426,-3.7440701,706.3665509,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,276,1574069858,189567009,base_link,0,1,40.3548428,-3.74407,706.366551,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,277,1574069858,429175508,base_link,0,1,40.3548429,-3.7440698,706.3565509,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,278,1574069858,671738635,base_link,0,1,40.354843,-3.7440697,706.3465509,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,279,1574069858,911481350,base_link,0,1,40.3548431,-3.7440697,706.346551,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,280,1574069859,151248061,base_link,0,1,40.3548431,-3.7440695,706.3365508,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,281,1574069859,388770980,base_link,0,1,40.3548427,-3.7440693,706.3265503,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,282,1574069859,630590139,base_link,0,1,40.3548424,-3.7440692,706.3165499,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,283,1574069859,870908514,base_link,0,1,40.3548422,-3.744069,706.3165495,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,284,1574069860,109611912,base_link,0,1,40.3548418,-3.744069,706.3065491,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,285,1574069860,352649479,base_link,0,1,40.3548414,-3.744069,706.2965488,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,286,1574069860,591964735,base_link,0,1,40.3548412,-3.7440689,706.2965485,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,287,1574069860,830484912,base_link,0,1,40.3548412,-3.7440688,706.2965484,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,288,1574069861,63975557,base_link,0,1,40.3548412,-3.7440685,706.2865481,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,289,1574069861,310784947,base_link,0,1,40.3548412,-3.7440685,706.2865481,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,290,1574069861,548998605,base_link,0,1,40.3548414,-3.7440684,706.2965482,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,291,1574069861,789022586,base_link,0,1,40.3548415,-3.7440682,706.3065482,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 6.8120994524002185]",1,1
1.57E+18,292,1574069862,29601876,base_link,0,1,40.3548415,-3.7440681,706.3165481,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,293,1574069862,271423106,base_link,0,1,40.3548416,-3.744068,706.3165481,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,294,1574069862,511458503,base_link,0,1,40.3548418,-3.7440681,706.3265484,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,295,1574069862,745283160,base_link,0,1,40.3548421,-3.7440682,706.3365487,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,296,1574069862,989253067,base_link,0,1,40.3548424,-3.7440682,706.336549,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,297,1574069863,229059933,base_link,0,1,40.3548427,-3.7440682,706.3465493,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,298,1574069863,471489455,base_link,0,1,40.3548429,-3.7440681,706.3565494,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,299,1574069863,711281527,base_link,0,1,40.3548431,-3.7440682,706.3765497,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,300,1574069863,952169305,base_link,0,1,40.3548433,-3.7440683,706.38655,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,301,1574069864,190456708,base_link,0,1,40.3548433,-3.7440683,706.39655,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,302,1574069864,428435694,base_link,0,1,40.3548431,-3.7440684,706.4165499,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,303,1574069864,674482474,base_link,0,1,40.354843,-3.7440685,706.4365499,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,304,1574069864,910886693,base_link,0,1,40.354843,-3.7440684,706.4465498,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 4.284899723625188]",1,1
1.57E+18,523,1574068125,87328195,base_link,0,1,40.3548408,-3.7441623,719.1166286,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,524,1574068125,342045884,base_link,0,1,40.3548408,-3.7441628,718.536629,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,525,1574068125,627857672,base_link,0,1,40.3548406,-3.7441637,718.2266296,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,526,1574068125,904191041,base_link,0,1,40.3548406,-3.7441654,717.936631,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,527,1574068126,164593719,base_link,0,1,40.3548403,-3.7441671,717.7466322,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,528,1574068126,433440931,base_link,0,1,40.3548397,-3.7441685,717.5766328,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,529,1574068126,733687948,base_link,0,1,40.3548394,-3.7441694,717.4466333,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,530,1574068127,13981833,base_link,0,1,40.354839,-3.74417,717.3366335,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,531,1574068127,260901574,base_link,0,1,40.3548385,-3.7441704,717.2466333,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,532,1574068127,550439943,base_link,0,1,40.3548381,-3.7441706,717.1866331,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,533,1574068127,804130317,base_link,0,1,40.3548379,-3.7441708,717.1466331,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,534,1574068128,85396576,base_link,0,1,40.3548374,-3.7441708,717.1166326,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,535,1574068128,341503300,base_link,0,1,40.3548369,-3.7441709,717.0966322,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,536,1574068128,607703296,base_link,0,1,40.3548367,-3.7441711,717.0866322,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,537,1574068128,924278968,base_link,0,1,40.3548367,-3.7441711,717.0866322,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,538,1574068129,162601076,base_link,0,1,40.3548366,-3.7441711,717.0966321,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,539,1574068129,419967943,base_link,0,1,40.3548365,-3.744171,717.1266319,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,540,1574068129,719221662,base_link,0,1,40.3548365,-3.7441709,717.1666318,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,541,1574068129,967910420,base_link,0,1,40.3548368,-3.7441709,717.2166321,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,542,1574068130,220372188,base_link,0,1,40.3548372,-3.7441712,717.2666328,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,543,1574068130,482198168,base_link,0,1,40.3548383,-3.7441717,717.2966342,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,544,1574068130,740487198,base_link,0,1,40.3548404,-3.7441718,717.2966364,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,545,1574068131,2152302,base_link,0,1,40.3548435,-3.7441703,717.2566381,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,546,1574068131,261423143,base_link,0,1,40.3548469,-3.7441689,716.8666401,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,547,1574068131,554641241,base_link,0,1,40.3548483,-3.7441705,716.2166429,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,548,1574068131,829615206,base_link,0,1,40.3548479,-3.7441732,715.4366448,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,549,1574068132,78843279,base_link,0,1,40.3548472,-3.7441753,714.5166459,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,550,1574068132,346554968,base_link,0,1,40.3548464,-3.7441768,713.4266465,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,551,1574068132,634403596,base_link,0,1,40.3548455,-3.7441788,711.8566473,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,552,1574068132,893882571,base_link,0,1,40.3548447,-3.7441813,710.3466487,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,553,1574068133,154574472,base_link,0,1,40.3548441,-3.7441844,708.7166508,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,554,1574068133,429608702,base_link,0,1,40.3548516,-3.7441684,710.4566442,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,555,1574068133,705506635,base_link,0,1,40.3548515,-3.7441716,709.2666469,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,556,1574068133,968670790,base_link,0,1,40.3548517,-3.7441742,708.1966493,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,557,1574068134,240021030,base_link,0,1,40.354852,-3.7441771,707.2266521,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,558,1574068134,489223075,base_link,0,1,40.3548528,-3.7441807,706.156656,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
1.57E+18,559,1574068134,739140094,base_link,0,1,40.3548528,-3.7441844,705.1666592,"[0.7396000246047976, 0.0, 0.0, 0.0, 0.7396000246047976, 0.0, 0.0, 0.0, 1.664099901580812]",1,0
