,%time,seq,stamp,frame_id,xo,yo,zo,wo,orientation_covariance0,orientation_covariance1,orientation_covariance2,orientation_covariance3,orientation_covariance4,orientation_covariance5,orientation_covariance6,orientation_covariance7,orientation_covariance8,xav,yav,zav,angular_velocity_covariance0,angular_velocity_covariance1,angular_velocity_covariance2,angular_velocity_covariance3,angular_velocity_covariance4,angular_velocity_covariance5,angular_velocity_covariance6,angular_velocity_covariance7,angular_velocity_covariance8,xla,yla,zla,linear_acceleration_covariance0,linear_acceleration_covariance1,linear_acceleration_covariance2,linear_acceleration_covariance3,linear_acceleration_covariance4,linear_acceleration_covariance5,linear_acceleration_covariance6,linear_acceleration_covariance7,linear_acceleration_covariance8
195,1574069832346421395,247,1574069832346212333,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.035,0.014,-0.023,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.50041745,-0.12748645,9.73800345,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
196,1574069832600140624,248,1574069832599729739,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.003,0.011,-0.026,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.6082906,-0.30400615,9.5909037,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
197,1574069832870405827,249,1574069832870202428,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.069,-0.085,0.028,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.6671305,-0.1372931,9.5320638,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
198,1574069833044782617,250,1574069833044362462,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.069,-0.224,0.053,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.48080415,-0.2353596,9.4928372,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
199,1574069833294958255,251,1574069833294746591,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.05,0.128,0.016,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.4121576,-0.18632635,9.6497436,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
200,1574069833532747655,252,1574069833532298946,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.055,-0.071,-0.044,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.22583125,-0.28439285,9.6497436,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
201,1574069833772642805,253,1574069833772341987,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.014,-0.005,-0.029,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.176798,-0.16671305,9.5516771,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
202,1574069834011161100,254,1574069834010736534,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.017,0.04,0.045,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.1179581,-0.3138128,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
203,1574069834261192539,255,1574069834260960449,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.026,-0.003,0.012,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0787315,-0.22555295,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
204,1574069834532377475,256,1574069834531992547,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.017,0.026,0.005,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0395049,-0.2353596,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
205,1574069834775443955,257,1574069834775270666,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.008,0.008,-9.80E-19,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.24544455,-0.26477955,9.65955025,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
206,1574069834979025547,258,1574069834978834315,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.001,0.015,-0.022,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.24544455,-0.2745862,9.7281968,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
207,1574069835209841136,259,1574069835209413206,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.018,0.058,0.009,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.16699135,-0.2353596,9.6693569,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
208,1574069835474553069,260,1574069835474295086,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.013,0.065,-7.96E-18,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.3533177,-0.2157463,9.6889702,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
209,1574069835690300654,261,1574069835689799648,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.023,0.008,-0.033,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.6279039,-0.2353596,9.69877685,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
210,1574069835932730866,262,1574069835932463338,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.009,0.017,-0.026,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.46119085,-0.16671305,9.60071035,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
211,1574069836175611581,263,1574069836175204478,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.024,1.84E-18,0.015,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.52003075,-0.32361945,9.8458766,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
212,1574069836409762297,264,1574069836409572850,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.004,-0.04,0.032,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.44157755,-0.24516625,9.73800345,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
213,1574069836672545424,265,1574069836672155803,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.032,-0.061,-0.026,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.3925443,-0.2353596,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
214,1574069836886908097,266,1574069836886747879,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.008,-0.003,-0.014,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.2356379,-0.392266,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
215,1574069837145022905,267,1574069837144661967,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.027,-0.042,-0.029,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.3140911,-0.3530394,9.6889702,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
216,1574069837385044096,268,1574069837384864930,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.029,0.047,-5.76E-18,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.1571847,-0.42168595,9.71839015,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
217,1574069837609910258,269,1574069837609539500,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.015,0.004,0.033,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.3337044,-0.34323275,9.81645665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
218,1574069837855927882,270,1574069837855564346,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.081,-0.027,-0.025,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.36312435,-0.50013915,9.5516771,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
219,1574069838105527296,271,1574069838105312875,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.01,0.005,0.063,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.372931,-0.59820565,9.6693569,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
220,1574069838330932776,272,1574069838330665406,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.032,0.011,0.026,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.5298374,-0.38245935,9.65955025,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
221,1574069838605484785,273,1574069838605151145,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.007,0.016,-0.009,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.26505785,-0.4903325,9.6301303,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
222,1574069838811585610,274,1574069838811217143,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.028,-0.086,0.057,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.176798,-0.51975245,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
223,1574069839046025701,275,1574069839045748442,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.003,-0.048,0.105,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.02969825,-0.38245935,9.85568325,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
224,1574069839290146085,276,1574069839289684682,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.006,-7.35E-19,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.8433719,-0.28439285,9.5516771,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
225,1574069839531654146,277,1574069839531351458,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.017,0.011,0.013,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.2356379,-0.3530394,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
226,1574069839787516701,278,1574069839787102692,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.018,-0.016,1.96E-18,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.97085835,-0.2549729,9.7478101,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
227,1574069840041856696,279,1574069840041626270,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.007,-0.031,0.039,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.8237586,-0.1765197,9.62032365,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
228,1574069840247613034,280,1574069840247191022,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.044,-0.052,0.072,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.65704555,-0.3726527,9.81645665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
229,1574069840489775865,281,1574069840489595123,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.053,-0.001,-0.036,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.7060788,-0.4314926,9.62032365,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
230,1574069840763839624,282,1574069840763402155,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.042,-0.005,-0.136,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.8433719,-0.6080123,9.83606995,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
231,1574069840976088760,283,1574069840975906896,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.056,-0.035,-0.025,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.93163175,-0.5099458,9.73800345,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
232,1574069841222130021,284,1574069841221660965,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.015,-0.031,-0.031,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.44129925,-0.2745862,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
233,1574069841448170097,285,1574069841447939827,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.025,0.089,-0.006,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0002783,-0.59820565,9.6693569,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
234,1574069841692550963,286,1574069841692193828,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.056,0.047,0.031,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.9414384,-0.42168595,9.60071035,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
235,1574069841991290584,287,1574069841991060185,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.041,-0.017,-0.044,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.02969825,-0.20593965,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
236,1574069842201759770,288,1574069842201376780,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.037,0.118,-0.024,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.8433719,-0.3726527,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
237,1574069842428984886,289,1574069842428766623,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.009,0.019,0.02,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.9610517,-0.51975245,9.67916355,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
238,1574069842651663801,290,1574069842651415659,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.011,-0.068,8.33E-18,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.3925443,-0.5099458,9.52225715,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
239,1574069842887247449,291,1574069842886817311,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.021,-0.024,-0.047,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.4121576,-0.6276256,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
240,1574069843129609860,292,1574069843129343795,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.001,0.086,-0.076,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.99047165,-0.53936575,9.6497436,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
241,1574069843399209314,293,1574069843398873948,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.043,0.049,-0.071,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.83384355,-0.3138128,9.56148375,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
242,1574069843613683588,294,1574069843613473402,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.073,0.091,0.065,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.55925735,-0.3138128,9.60071035,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
243,1574069843847726026,295,1574069843847398688,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.01,-0.371,0.022,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.96133,-0.2549729,9.62032365,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
244,1574069844104119219,296,1574069844103944085,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.082,-0.084,-0.053,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.2552512,-0.34323275,9.30651085,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
245,1574069844333286901,297,1574069844332900146,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.068,0.109,-1.33E-17,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.08853815,-0.196133,9.58109705,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
246,1574069844596139633,298,1574069844596006628,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.017,-0.138,1.69E-17,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.32389775,-0.16671305,9.52225715,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
247,1574069844816673334,299,1574069844816241572,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.044,-0.187,-0.094,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.6864655,-0.2157463,9.36535075,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
248,1574069845052633476,300,1574069845052401305,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.02,-0.01,-0.005,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.3138128,-0.12748645,9.30651085,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
249,1574069845297444882,301,1574069845297012068,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.015,-0.167,-0.068,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,-0.38245935,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
250,1574069845535619663,302,1574069845535405976,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.032,-0.214,0.023,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.24516625,-0.16671305,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
251,1574069845771907191,303,1574069845771703433,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.008,-0.094,-0.045,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.9022118,-0.18632635,10.16949605,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
252,1574069846007846814,304,1574069846007428141,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.041,-0.104,0.03,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4314926,-0.10787315,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
253,1574069846260844614,305,1574069846260544900,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.016,-0.075,0.03,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.67665885,-0.0392266,10.44408225,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
254,1574069846526245116,306,1574069846525874187,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.001,0.002,-0.04,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.9414384,-0.3138128,10.03220295,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
255,1574069846753720832,307,1574069846753517620,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.052,-0.118,0.019,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.89240515,-0.0392266,9.54187045,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
256,1574069847001251257,308,1574069847000867713,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.026,-0.186,0.001,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.97085835,-0.0588399,9.1594111,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
257,1574069847236846961,309,1574069847236598667,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.049,0.18,-0.013,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,1.32389775,-0.22555295,9.36535075,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
258,1574069847478736814,310,1574069847478337912,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.055,-0.19,-0.061,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.8237586,0.10787315,9.71839015,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
259,1574069847712586618,311,1574069847712403809,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.057,0.199,0.009,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,1.32389775,-0.0196133,9.93413645,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
260,1574069847968228926,312,1574069847967810086,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.051,0.069,-0.017,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.79433865,0.42168595,9.73800345,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
261,1574069848199414843,313,1574069848199214516,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.007,-0.081,0.011,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.46091255,-0.18632635,9.54187045,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
262,1574069848433001228,314,1574069848432697950,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.01,0.254,-0.038,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.53936575,0.28439285,10.01258965,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
263,1574069848679826180,315,1574069848679579390,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.003,0.17,0.066,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.8041453,0.00980665,10.44408225,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
264,1574069848922834169,316,1574069848922453742,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.053,-0.027,-0.035,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.2157463,-0.3530394,10.14988275,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
265,1574069849150282770,317,1574069849150050332,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.223,0.04,-0.048,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.26477955,2.20649625,11.7875933,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
266,1574069849401732122,318,1574069849401386617,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.003,0.03,0.034,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.2549729,-0.0392266,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
267,1574069849652522650,319,1574069849652287072,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.001,0.011,-0.016,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.1372931,9.71839015,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
268,1574069849885262827,320,1574069849884749230,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.002,-0.026,0.004,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.22555295,0.0588399,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
269,1574069850109968824,321,1574069850109746659,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.002,-0.004,0.002,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0,0.06864655,9.8458766,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
270,1574069850353560640,322,1574069850353248319,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.002,0.02,0.003,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.10787315,9.7478101,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
271,1574069850605046366,323,1574069850604823571,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.001,1.22E-19,0.001,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.2549729,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
272,1574069850831501066,324,1574069850831178271,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.015,1.84E-18,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1569064,0.08825985,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
273,1574069851079965948,325,1574069851079754426,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.002,0.002,-2.45E-19,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0784532,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
274,1574069851309455682,326,1574069851309181159,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.001,0.012,-1.47E-18,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.16671305,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
275,1574069851559104075,327,1574069851558953423,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.005,6.12E-19,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.2157463,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
276,1574069851800923957,328,1574069851800618715,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.009,-0.001,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
277,1574069852031992875,329,1574069852031816262,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.001,0.006,0.001,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
278,1574069852283495737,330,1574069852283072559,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.006,-7.35E-19,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.18632635,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
279,1574069852511576967,331,1574069852511420910,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.001,-0.006,0.002,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1765197,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
280,1574069852766187688,332,1574069852765723485,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.003,0.001,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
281,1574069852999067115,333,1574069852998869141,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.005,-6.12E-19,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.12748645,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
282,1574069853232751777,334,1574069853232272763,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.001,0,0,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.18632635,0.06864655,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
283,1574069853479371679,335,1574069853479154897,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.005,0.002,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.06864655,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
284,1574069853720229906,336,1574069853719816557,base_link,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.001,1.22E-19,0.001,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,0.06864655,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
