rosbagTimestamp,seq,secs,nsecs,frame_id,xmf,ymf,zmf,magnetic_field_covariance,normality
1.57E+18,671,1574068126,978154775,base_link,308000,-45000,-327000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,672,1574068127,215717775,base_link,317000,-43000,-323000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,673,1574068127,440765135,base_link,311000,-43000,-323000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,674,1574068127,687032701,base_link,313000,-46000,-327000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,675,1574068127,919952229,base_link,316000,-47000,-325000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,676,1574068128,165384849,base_link,318000,-49000,-323000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,677,1574068128,408410084,base_link,317000,-46000,-329000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,678,1574068128,679759085,base_link,315000,-46000,-325000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,679,1574068128,885480313,base_link,313000,-51000,-326000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,680,1574068129,127950554,base_link,318000,-49000,-318000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,681,1574068129,367265173,base_link,325000,-52000,-310000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,682,1574068129,617011268,base_link,335000,-64000,-282000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,683,1574068129,839675065,base_link,370000,-47000,-265000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,684,1574068130,84936089,base_link,400000,-36000,-234000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,685,1574068130,331354866,base_link,432000,8000,-172000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,686,1574068130,602329786,base_link,463000,9000,-21000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,687,1574068130,803490283,base_link,343000,136000,118000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,688,1574068131,40197822,base_link,174000,-119000,589000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,689,1574068131,292125621,base_link,-250000,115000,328000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,690,1574068131,519447516,base_link,9000,-767000,1181000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,691,1574068131,765142308,base_link,-207000,-263000,537000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,692,1574068132,19798547,base_link,-187000,-123000,417000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,693,1574068132,270530888,base_link,-186000,179000,164000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,694,1574068132,510125898,base_link,-158000,-42000,442000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,695,1574068132,721037801,base_link,-67000,-314000,752000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,696,1574068132,963760459,base_link,-307000,161000,345000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,697,1574068133,220186680,base_link,-145000,129000,488000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,698,1574068133,444617331,base_link,7000,170000,474000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,699,1574068133,691278199,base_link,-6000,376000,277000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,700,1574068133,927337208,base_link,57000,170000,478000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,701,1574068134,176897973,base_link,181000,-265000,930000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,702,1574068134,434642116,base_link,36000,203000,410000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,703,1574068134,704817505,base_link,61000,311000,350000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1.57E+18,704,1574068134,885049618,base_link,-199000,429000,139000,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
