,%time,seq,stamp,frame_id,child_frame_id,xp,yp,zp,xo,yo,zo,wo,orientation_covariance0,orientation_covariance1,orientation_covariance2,orientation_covariance3,orientation_covariance4,orientation_covariance5,orientation_covariance6,orientation_covariance7,orientation_covariance8,orientation_covariance9,orientation_covariance10,orientation_covariance11,orientation_covariance12,orientation_covariance13,orientation_covariance14,orientation_covariance15,orientation_covariance16,orientation_covariance17,orientation_covariance18,orientation_covariance19,orientation_covariance20,orientation_covariance21,orientation_covariance22,orientation_covariance23,orientation_covariance24,orientation_covariance25,orientation_covariance26,orientation_covariance27,orientation_covariance28,orientation_covariance29,orientation_covariance30,orientation_covariance31,orientation_covariance32,orientation_covariance33,orientation_covariance34,orientation_covariance35,xl,yl,zl,xa,ya,za,angular_covariance0,angular_covariance1,angular_covariance2,angular_covariance3,angular_covariance4,angular_covariance5,angular_covariance6,angular_covariance7,angular_covariance8,angular_covariance9,angular_covariance10,angular_covariance11,angular_covariance12,angular_covariance13,angular_covariance14,angular_covariance15,angular_covariance16,angular_covariance17,angular_covariance18,angular_covariance19,angular_covariance20,angular_covarianceq21,angular_covariance22,angular_covariance23,angular_covariance24,angular_covariance25,angular_covariance26,angular_covariance27,angular_covariance28,angular_covariance29,angular_covariance30,angular_covariance31,angular_covariance32,angular_covariance33,angular_covariance34,angular_covariance35
161,1574069828871579333,214,1574069828871249999,map,base_link,9.430518684,-2.287702571,1.041,0.004426972005,-0.007845627058,-0.252900309,-0.9674504027,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.02,0,0.23,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1574069829132631183,215,1574069829132171531,map,base_link,9.430518666,-2.332124076,0.996,0.004764985342,-0.009296189746,-0.2462631331,-0.9691467098,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.02,0,0.24,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1574069829394340182,216,1574069829393897646,map,base_link,9.464502459,-2.321018642,0.964,0.004912784111,-0.01417136834,-0.2507840459,-0.9679268563,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.12,0.04,0.24,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1574069829647451587,217,1574069829647076078,map,base_link,9.583445878,-2.298807722,0.94,0.005608923721,-0.02366183821,-0.2501480295,-0.9679021752,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.28,0.07,0.27,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1574069829907301461,218,1574069829906953929,map,base_link,9.710885244,-2.276596786,0.911,0.003188944461,-0.03450990659,-0.2487797205,-0.9679398471,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.39,0.05,0.29,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1574069830196446375,219,1574069830196111291,map,base_link,9.821332669,-2.232175112,0.892,0.006894705761,-0.04599379755,-0.2429518284,-0.968922826,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.37,0.03,0.24,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1574069830464829680,220,1574069830464466852,map,base_link,9.872308386,-2.187753522,0.89,0.01749510026,-0.05717178257,-0.2386705112,-0.9692583225,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.28,0.05,0.26,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1574069830730194670,221,1574069830729858578,map,base_link,9.889300208,-2.110015836,0.89,0.01985309716,-0.05850257805,-0.2402239274,-0.9687495897,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.17,0.13,0.23,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1574069830990233368,222,1574069830989736788,map,base_link,9.872308226,-2.054488958,0.906,0.02013090097,-0.06271439623,-0.2367010099,-0.9693473491,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.07,0.12,0.22,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1574069831288820917,223,1574069831288575787,map,base_link,9.838324364,-2.021172866,0.922,0.01596775351,-0.06611316106,-0.2403449913,-0.9683017949,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.07,0.13,0.24,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1574069831534302192,224,1574069831533800232,map,base_link,9.812836463,-1.998962142,0.932,0.0167438109,-0.07503480697,-0.2394516679,-0.9678596599,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.05,0.11,0.23,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1574069831819380324,225,1574069831819110528,map,base_link,9.778852615,-1.987856807,0.946,0.01869814389,-0.08342884596,-0.2372546501,-0.9676777553,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.03,0.09,0.22,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1574069832091047642,226,1574069832090608695,map,base_link,9.770356711,-2.021172965,0.954,0.02126123341,-0.08629329622,-0.2350547506,-0.9679104768,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0.05,0.19,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1574069832369408180,227,1574069832369136750,map,base_link,9.778852746,-2.076699857,0.951,0.02160528673,-0.08469561219,-0.2326513063,-0.9686244032,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.02,0.03,0.2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1574069832655762990,228,1574069832655268933,map,base_link,9.787348767,-2.110015993,0.962,0.01976345677,-0.08319345371,-0.2298423303,-0.9694641604,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.07,0.01,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1574069832889653305,229,1574069832889467510,map,base_link,9.829828608,-2.132226698,0.967,0.02082569473,-0.08128820943,-0.2273090078,-0.970200563,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.1,-0.01,0.19,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1574069833144386711,230,1574069833143957241,map,base_link,9.855316525,-2.154437426,0.967,0.02486050961,-0.06788628404,-0.2334839246,-0.9696693583,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.06,-0.02,0.17,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1574069833413837213,231,1574069833413575315,map,base_link,9.846820578,-2.154437442,0.976,0.02841423355,-0.05364896211,-0.2402588425,-0.9688086028,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.02,0.01,0.17,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1574069833693773317,232,1574069833693308945,map,base_link,9.82982861,-2.110015944,0.98,0.02690570442,-0.0463629731,-0.2334108878,-0.9708995392,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.02,0.04,0.16,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1574069833951948367,233,1574069833951649546,map,base_link,9.821332574,-2.065594427,0.974,0.02057919275,-0.04764335867,-0.2263566217,-0.9726609312,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.06,0.06,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1574069834243231801,234,1574069834242976477,map,base_link,9.812836554,-2.021172915,0.973,0.01861141372,-0.04641865599,-0.2291393722,-0.9721080556,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.08,0.04,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1574069834516371788,235,1574069834515951319,map,base_link,9.812836525,-1.998962154,0.976,0.02014468109,-0.04680457512,-0.2304758193,-0.9717429806,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,0.03,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1574069834806726205,236,1574069834806513466,map,base_link,9.812836496,-1.976751393,0.972,0.02080297859,-0.05236543041,-0.2309414869,-0.9713347144,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,0.04,0.19,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1574069835019386870,237,1574069835019066452,map,base_link,9.804340519,-1.965646021,0.973,0.02106971359,-0.05518446901,-0.2290028064,-0.9716318522,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,0.04,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1574069835275870747,238,1574069835275356363,map,base_link,9.795844528,-1.943435271,0.976,0.02173687336,-0.05598199576,-0.2267155367,-0.9721078078,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.06,0.04,0.17,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1574069835536625054,239,1574069835536297546,map,base_link,9.787348551,-1.932329902,0.977,0.02394465029,-0.06056431454,-0.227784223,-0.9715312477,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.08,0.04,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1574069835794506646,240,1574069835794282408,map,base_link,9.744868696,-1.899013814,0.979,0.02624867046,-0.06756543946,-0.2247074202,-0.9717265531,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.12,0.05,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1574069836057050365,241,1574069836056635913,map,base_link,9.71938081,-1.887908469,0.985,0.02526792623,-0.06942037059,-0.2209464998,-0.972483927,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.12,0.07,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1574069836306833970,242,1574069836306571828,map,base_link,9.719380811,-1.876803091,0.993,0.02450262287,-0.07158294545,-0.2213593816,-0.9722528105,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.1,0.07,0.16,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1574069836575209716,243,1574069836574947623,map,base_link,9.727876789,-1.876803083,1.005,0.02286873726,-0.06824675779,-0.225690677,-0.9715364734,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,0.06,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1574069836832188878,244,1574069836831905507,map,base_link,9.727876804,-1.876803086,1.01,0.02456204585,-0.06188167875,-0.2260566091,-0.9718362893,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.05,0.05,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1574069837120675204,245,1574069837120338491,map,base_link,9.710884864,-1.876803105,1.004,0.02572435859,-0.05965700777,-0.2240596776,-0.9724076099,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.06,0.03,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1574069837409196963,246,1574069837408997839,map,base_link,9.685396992,-1.887908519,1.001,0.02685764934,-0.05574635147,-0.2213184104,-0.9732364421,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.05,0.02,0.17,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1574069837646694411,247,1574069837646178303,map,base_link,9.651413143,-1.887908563,1.004,0.02953172507,-0.06075840473,-0.2235116755,-0.9723573543,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,0.01,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1574069837895147294,248,1574069837894889986,map,base_link,9.608933374,-1.921224759,1.007,0.03146089676,-0.06063090434,-0.2264282853,-0.9716297325,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,6.812099452,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.1,0,0.16,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1574069838156870276,249,1574069838156417813,map,base_link,9.574949568,-1.943435568,1.012,0.03621947715,-0.05975741269,-0.2261883307,-0.9715740014,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.1,-0.02,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1574069838410799905,250,1574069838410511896,map,base_link,9.557957701,-1.976751736,1.027,0.03490245635,-0.05956140592,-0.2315591164,-0.9703682976,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.11,-0.03,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1574069838671732036,251,1574069838671275287,map,base_link,9.54096582,-1.987857143,1.042,0.03434747514,-0.05699904496,-0.2308498429,-0.9707109301,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.11,-0.03,0.14,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1574069838929454759,252,1574069838929129414,map,base_link,9.5324699,-2.01006792,1.055,0.03034099063,-0.05159967584,-0.236815089,-0.9697089828,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.09,-0.03,0.13,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1574069839190047042,253,1574069839189589426,map,base_link,9.498486079,-2.021173348,1.062,0.02548592325,-0.04682998743,-0.2487483105,-0.9670996319,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,-0.03,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1574069839451657040,254,1574069839451369191,map,base_link,9.464502229,-2.02117339,1.066,0.02494282191,-0.04550205731,-0.2540754871,-0.9657914191,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.05,-0.02,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1574069839710177764,255,1574069839709574687,map,base_link,9.430518394,-2.021173436,1.07,0.02595722178,-0.04498541556,-0.2552992887,-0.9654661093,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.08,-0.01,0.15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1574069840003750721,256,1574069840003441579,map,base_link,9.388038596,-2.021173493,1.081,0.02457067139,-0.04115696846,-0.2567515882,-0.9652880441,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.09,0.01,0.13,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1574069840296088945,257,1574069840295636520,map,base_link,9.354054747,-2.010068157,1.093,0.02290775386,-0.03553146697,-0.2645976402,-0.9634318027,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,0.05,0.16,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1574069840558525036,258,1574069840558263583,map,base_link,9.337062781,-1.965646657,1.104,0.02783160464,-0.02937893257,-0.2694308555,-0.962169057,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,0.07,0.16,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1574069840830186708,259,1574069840829653109,map,base_link,9.320070843,-1.943435919,1.11,0.03540606158,-0.02546931447,-0.2542125988,-0.9661644164,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.06,0.07,0.16,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1574069841081378758,260,1574069841081090399,map,base_link,9.320070843,-1.943435919,1.112,0.03170571448,-0.02661470639,-0.246311087,-0.9683063841,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.1,0.07,0.14,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1574069841333084832,261,1574069841332663738,map,base_link,9.328566792,-1.932330527,1.112,0.03170571448,-0.02661470639,-0.246311087,-0.9683063841,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.09,0.12,0.16,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1574069841611637553,262,1574069841611426696,map,base_link,9.328566778,-1.921225146,1.111,0.02804024818,-0.02514305634,-0.2412612358,-0.9697291309,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.1,0.08,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1574069841876343461,263,1574069841875967235,map,base_link,9.320070774,-1.899014392,1.103,0.02672560473,-0.03189896204,-0.2386932394,-0.9702029353,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.12,0.05,0.19,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1574069842135996190,264,1574069842135733499,map,base_link,9.260598994,-1.887909079,1.084,0.0216992086,-0.03985907792,-0.2374104558,-0.9703487382,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.16,0.05,0.19,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1574069842388446858,265,1574069842388159982,map,base_link,9.218119154,-1.876803746,1.074,0.02350239257,-0.04726288007,-0.2321507245,-0.9712465695,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.284899724,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.12,0.04,0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
