,rosbagTimestamp,seq,frame_id,xo,yo,zo,wo,orientation_covariance,orientation_covariance1,orientation_covariance2,orientation_covariance3,orientation_covariance4,orientation_covariance5,orientation_covariance6,orientation_covariance7,orientation_covariance8,xav,yav,zav,angular_velocity_covariance0,angular_velocity_covariance1,angular_velocity_covariance2,angular_velocity_covariance3,angular_velocity_covariance4,angular_velocity_covariance5,angular_velocity_covariance6,angular_velocity_covariance7,angular_velocity_covariance8,xla,yla,zla,linear_acceleration_covariance0,linear_acceleration_covariance1,linear_acceleration_covariance2,linear_acceleration_covariance3,linear_acceleration_covariance4,linear_acceleration_covariance5,linear_acceleration_covariance6,linear_acceleration_covariance7,linear_acceleration_covariance8
272,1.57E+18,324,base_link,-0.008471271,-0.005100997,-0.157171726,-0.98752178,1,0,0,0,1,0,0,0,1,0.001831979,-0.000572191,-0.000795303,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
273,1.57E+18,325,base_link,-0.008487911,-0.005092767,-0.15683374,-0.987575413,1,0,0,0,1,0,0,0,1,0.001962111,-0.001546599,-0.001648098,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1569064,0.0784532,9.7478101,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
274,1.57E+18,326,base_link,-0.008495172,-0.005143284,-0.156478913,-0.987631373,1,0,0,0,1,0,0,0,1,0.001574573,-0.001223861,-7.41E-05,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1569064,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
275,1.57E+18,327,base_link,-0.008479781,-0.005148837,-0.156099295,-0.987691547,1,0,0,0,1,0,0,0,1,-0.000304126,-0.000109876,-0.00099553,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.0784532,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
276,1.57E+18,328,base_link,-0.008473967,-0.005142311,-0.155811183,-0.987737123,1,0,0,0,1,0,0,0,1,-0.000834515,-0.000225726,0.00067998,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.12748645,0.08825985,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
277,1.57E+18,329,base_link,-0.008618767,-0.005112023,-0.155512583,-0.987783084,1,0,0,0,1,0,0,0,1,0.001032194,4.03E-05,0.000506577,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
278,1.57E+18,330,base_link,-0.008770008,-0.005121107,-0.155174558,-0.987834864,1,0,0,0,1,0,0,0,1,-0.000493372,0.001330444,0.000379232,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1569064,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
279,1.57E+18,331,base_link,-0.008845957,-0.005143431,-0.154933742,-0.987871869,1,0,0,0,1,0,0,0,1,-0.000886282,0.000188446,0.001261341,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.12748645,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
280,1.57E+18,332,base_link,-0.008977839,-0.005121893,-0.154706146,-0.98790646,1,0,0,0,1,0,0,0,1,-0.000471719,-0.001259088,0.00222729,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
281,1.57E+18,333,base_link,-0.009082017,-0.005028347,-0.154418591,-0.987950976,1,0,0,0,1,0,0,0,1,0.002429406,-0.001442275,0.001521641,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
282,1.57E+18,334,base_link,-0.009128941,-0.005029024,-0.154035148,-0.988010397,1,0,0,0,1,0,0,0,1,0.00091796,9.68E-05,0.000408689,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
283,1.57E+18,335,base_link,-0.009087023,-0.005025417,-0.153654504,-0.988070071,1,0,0,0,1,0,0,0,1,-0.000400201,-0.001368042,-0.001959836,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
284,1.57E+18,336,base_link,-0.008994693,-0.005077446,-0.153311284,-0.988123962,1,0,0,0,1,0,0,0,1,0.001113734,-0.000943632,-0.001241063,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.08825985,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
285,1.57E+18,337,base_link,-0.008962646,-0.005135761,-0.152982679,-0.988174881,1,0,0,0,1,0,0,0,1,-0.001361548,0.000719262,-0.001315266,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.08825985,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
286,1.57E+18,338,base_link,-0.00886543,-0.0051432,-0.152640817,-0.988228583,1,0,0,0,1,0,0,0,1,0.000554057,-1.30E-05,-0.00056338,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.0784532,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
287,1.57E+18,339,base_link,-0.0087741,-0.005168737,-0.152257078,-0.988288461,1,0,0,0,1,0,0,0,1,-0.000380802,0.000282388,-0.00135111,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
288,1.57E+18,340,base_link,-0.008707666,-0.005162571,-0.151944911,-0.988337123,1,0,0,0,1,0,0,0,1,-0.000703935,-2.58E-05,0.000214142,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
289,1.57E+18,341,base_link,-0.008661516,-0.005185589,-0.151629227,-0.988385889,1,0,0,0,1,0,0,0,1,9.46E-05,0.000138652,1.86E-05,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.08825985,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
290,1.57E+18,342,base_link,-0.008569886,-0.00519844,-0.151279984,-0.988440135,1,0,0,0,1,0,0,0,1,0.000665867,-0.000455247,0.000488696,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.08825985,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
291,1.57E+18,343,base_link,-0.008415575,-0.00514942,-0.150932357,-0.988494858,1,0,0,0,1,0,0,0,1,0.0001314,-0.00071339,-0.001251446,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
292,1.57E+18,344,base_link,-0.008224438,-0.005137567,-0.150537438,-0.988556748,1,0,0,0,1,0,0,0,1,-4.13E-05,-0.000407888,-0.001554355,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.08825985,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
293,1.57E+18,345,base_link,-0.008070699,-0.005171821,-0.150256757,-0.988600538,1,0,0,0,1,0,0,0,1,-0.001444842,0.000219696,0.000306384,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
294,1.57E+18,346,base_link,-0.007992786,-0.005171431,-0.1499713,-0.988644517,1,0,0,0,1,0,0,0,1,-0.000416514,-0.001162293,-0.000436193,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
295,1.57E+18,347,base_link,-0.00795622,-0.005093906,-0.149652897,-0.988693462,1,0,0,0,1,0,0,0,1,-0.000586898,0.000635536,-0.000711773,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
296,1.57E+18,348,base_link,-0.007914845,-0.005114418,-0.149341905,-0.988740711,1,0,0,0,1,0,0,0,1,0.000148832,0.000173434,0.000133519,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.12748645,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
297,1.57E+18,349,base_link,-0.007871361,-0.005076699,-0.149028231,-0.98878858,1,0,0,0,1,0,0,0,1,0.000645711,-0.001566456,0.000102844,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.08825985,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
298,1.57E+18,350,base_link,-0.007954159,-0.00506498,-0.148748248,-0.988830135,1,0,0,0,1,0,0,0,1,-0.001663602,-0.001569274,0.000342327,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1372931,0.06864655,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
299,1.57E+18,351,base_link,-0.008046582,-0.0050014,-0.148438078,-0.98887632,1,0,0,0,1,0,0,0,1,-0.000392108,0.001743017,-0.000589276,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
300,1.57E+18,352,base_link,-0.00809667,-0.005009187,-0.148172327,-0.988915726,1,0,0,0,1,0,0,0,1,-0.00071464,0.000194174,0.000266497,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
301,1.57E+18,353,base_link,-0.00814499,-0.005038288,-0.147834263,-0.988965776,1,0,0,0,1,0,0,0,1,0.000336891,-0.001336678,0.001106869,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
0,1.57E+18,52,base_link,-0.007621185,-0.004687104,-0.234685299,-0.972030225,1,0,0,0,1,0,0,0,1,0.000213866,0.000151484,0.002009616,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1,1.57E+18,53,base_link,-0.007844751,-0.004502887,-0.234648046,-0.972038311,1,0,0,0,1,0,0,0,1,-0.001187363,-0.000857609,-0.001255972,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.06864655,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
2,1.57E+18,54,base_link,-0.008120401,-0.004272798,-0.234578753,-0.972053811,1,0,0,0,1,0,0,0,1,0.001718535,-0.001542747,-0.001125217,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
3,1.57E+18,55,base_link,-0.008404232,-0.004010122,-0.234530372,-0.972064191,1,0,0,0,1,0,0,0,1,0.000330002,0.000270217,0.001530935,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,0.06864655,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
4,1.57E+18,56,base_link,-0.008488704,-0.003894096,-0.234552425,-0.972058608,1,0,0,0,1,0,0,0,1,0.000994225,-0.000740422,-0.00359525,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
5,1.57E+18,57,base_link,-0.008411635,-0.003831706,-0.234527381,-0.972065569,1,0,0,0,1,0,0,0,1,0.000542726,-0.000277682,-0.000889685,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
6,1.57E+18,58,base_link,-0.008259107,-0.003832091,-0.234504787,-0.972072326,1,0,0,0,1,0,0,0,1,7.65E-06,-0.000120354,-0.000310546,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.08825985,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
7,1.57E+18,59,base_link,-0.008131954,-0.003787356,-0.234542564,-0.972064459,1,0,0,0,1,0,0,0,1,-0.001450993,0.001151739,-0.0001953,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
8,1.57E+18,60,base_link,-0.008166998,-0.003697888,-0.234511614,-0.972071977,1,0,0,0,1,0,0,0,1,-0.000282415,0.000469061,0.000168266,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
9,1.57E+18,61,base_link,-0.008385852,-0.003619899,-0.234486903,-0.972076368,1,0,0,0,1,0,0,0,1,0.000588052,0.000968357,-0.000151683,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.06864655,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
10,1.57E+18,62,base_link,-0.00854835,-0.003527536,-0.234472697,-0.972078719,1,0,0,0,1,0,0,0,1,0.000726824,0.000720219,-0.001413225,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0980665,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
11,1.57E+18,63,base_link,-0.00849512,-0.003502702,-0.234469066,-0.972080152,1,0,0,0,1,0,0,0,1,-0.00058129,0.001727811,0.000447861,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
12,1.57E+18,64,base_link,-0.00826459,-0.003502308,-0.234504769,-0.972073528,1,0,0,0,1,0,0,0,1,-0.001721766,0.00150988,0.000671123,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
13,1.57E+18,65,base_link,-0.008123287,-0.003485709,-0.234479732,-0.972080818,1,0,0,0,1,0,0,0,1,-0.000181804,-0.000166736,-0.001958597,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.81645665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
14,1.57E+18,66,base_link,-0.00802102,-0.003425721,-0.23441008,-0.972098679,1,0,0,0,1,0,0,0,1,0.000948657,-0.001027484,0.000799049,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
15,1.57E+18,67,base_link,-0.007939567,-0.003424572,-0.234367084,-0.972109719,1,0,0,0,1,0,0,0,1,-0.000276576,0.000935694,-0.00056531,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
16,1.57E+18,68,base_link,-0.007968465,-0.00342359,-0.234343993,-0.972115053,1,0,0,0,1,0,0,0,1,-0.00088261,-0.000706063,-0.002731406,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.06864655,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
17,1.57E+18,69,base_link,-0.008035301,-0.003450387,-0.234341745,-0.97211495,1,0,0,0,1,0,0,0,1,0.000916903,0.000218247,0.001493177,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
18,1.57E+18,70,base_link,-0.008042063,-0.003512912,-0.234355293,-0.972111404,1,0,0,0,1,0,0,0,1,0.001039024,0.000834432,-0.00045498,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.08825985,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
19,1.57E+18,71,base_link,-0.00805416,-0.003456654,-0.23428244,-0.972129066,1,0,0,0,1,0,0,0,1,-0.000425078,0.000855639,-0.002121192,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
20,1.57E+18,72,base_link,-0.008077256,-0.003446936,-0.23423255,-0.972140931,1,0,0,0,1,0,0,0,1,0.001950328,0.001080959,-0.001037078,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.08825985,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
21,1.57E+18,73,base_link,-0.008009281,-0.003512245,-0.234238058,-0.972139932,1,0,0,0,1,0,0,0,1,-4.19E-05,0.000296873,-0.000136186,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.06864655,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
22,1.57E+18,74,base_link,-0.007947496,-0.003540848,-0.234230577,-0.972142138,1,0,0,0,1,0,0,0,1,-0.000153532,0.001211393,0.000580035,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0784532,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
23,1.57E+18,75,base_link,-0.007813889,-0.003549396,-0.23421823,-0.972146165,1,0,0,0,1,0,0,0,1,0.00106366,-0.001252313,0.001858963,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
24,1.57E+18,76,base_link,-0.007704499,-0.003548603,-0.234258032,-0.97213745,1,0,0,0,1,0,0,0,1,-0.001461256,0.000176355,0.001309728,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,0.0784532,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
25,1.57E+18,77,base_link,-0.007727758,-0.003587985,-0.234247789,-0.97213959,1,0,0,0,1,0,0,0,1,0.001316365,-1.78E-05,0.000463185,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
26,1.57E+18,78,base_link,-0.007770643,-0.003620704,-0.234299288,-0.972126716,1,0,0,0,1,0,0,0,1,0.00064007,0.000718795,0.000285765,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0980665,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
27,1.57E+18,79,base_link,-0.007876618,-0.003635751,-0.234295686,-0.972126675,1,0,0,0,1,0,0,0,1,-0.001823155,0.000939099,0.000297313,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0784532,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
28,1.57E+18,80,base_link,-0.007945482,-0.003647924,-0.234294484,-0.972126358,1,0,0,0,1,0,0,0,1,0.000720425,-0.000647636,0.000284829,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
29,1.57E+18,81,base_link,-0.008005725,-0.003696257,-0.234350322,-0.972112222,1,0,0,0,1,0,0,0,1,-0.000831743,-0.000263547,-0.000866976,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
30,1.57E+18,82,base_link,-0.008089708,-0.003724297,-0.234308032,-0.972121614,1,0,0,0,1,0,0,0,1,-0.000228437,-0.000416707,1.54E-05,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
31,1.57E+18,83,base_link,-0.008133112,-0.00369442,-0.234315436,-0.972119581,1,0,0,0,1,0,0,0,1,-0.000579911,0.000450445,0.001280371,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
32,1.57E+18,84,base_link,-0.008110017,-0.003751356,-0.234292096,-0.972125182,1,0,0,0,1,0,0,0,1,-0.00099986,0.002061496,-0.000209145,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
33,1.57E+18,85,base_link,-0.008083666,-0.003844833,-0.234283941,-0.972127001,1,0,0,0,1,0,0,0,1,0.002093704,-0.001912234,0.000795671,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
34,1.57E+18,86,base_link,-0.008164958,-0.003881087,-0.234311678,-0.972119493,1,0,0,0,1,0,0,0,1,-0.0002923,0.000900534,-0.000801228,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
35,1.57E+18,87,base_link,-0.008385001,-0.003847072,-0.234311191,-0.972117872,1,0,0,0,1,0,0,0,1,-0.000928858,-0.002207624,-0.000402523,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
36,1.57E+18,88,base_link,-0.008497321,-0.003824299,-0.234254974,-0.972130535,1,0,0,0,1,0,0,0,1,-0.000792317,0.001109814,-0.00010768,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
37,1.57E+18,89,base_link,-0.008387613,-0.003866774,-0.234259013,-0.972130347,1,0,0,0,1,0,0,0,1,-0.001230877,-0.000205838,-0.00095448,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
38,1.57E+18,90,base_link,-0.008240441,-0.003939253,-0.234299279,-0.97212161,1,0,0,0,1,0,0,0,1,-0.00057814,-0.000607386,-1.46E-05,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.81645665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
39,1.57E+18,91,base_link,-0.00806705,-0.004068082,-0.234337905,-0.972113224,1,0,0,0,1,0,0,0,1,0.000540001,0.001242357,-0.000736733,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0980665,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
40,1.57E+18,92,base_link,-0.007935144,-0.004128171,-0.234344465,-0.972112475,1,0,0,0,1,0,0,0,1,-0.001560578,0.00095114,0.000411609,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
41,1.57E+18,93,base_link,-0.007987682,-0.004133524,-0.234398377,-0.972099024,1,0,0,0,1,0,0,0,1,0.003804172,-0.00768542,0.002729839,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
42,1.57E+18,94,base_link,-0.008076311,-0.004097548,-0.234541683,-0.972063878,1,0,0,0,1,0,0,0,1,0.003271069,0.001741402,0.000386319,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.08825985,0.0392266,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
43,1.57E+18,95,base_link,-0.008219652,-0.004101978,-0.234523818,-0.972066968,1,0,0,0,1,0,0,0,1,0.001408745,-0.000189952,0.001452478,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
44,1.57E+18,96,base_link,-0.008485679,-0.004097813,-0.234568055,-0.972054026,1,0,0,0,1,0,0,0,1,0.002009124,0.001412659,0.000417217,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
45,1.57E+18,97,base_link,-0.008662861,-0.004144533,-0.234649427,-0.972032625,1,0,0,0,1,0,0,0,1,-4.41E-05,0.002079461,7.70E-06,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.08825985,9.75761675,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
46,1.57E+18,98,base_link,-0.008860915,-0.004070306,-0.234715098,-0.972015298,1,0,0,0,1,0,0,0,1,0.000639078,0.0006681,-8.02E-05,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
47,1.57E+18,99,base_link,-0.008816928,-0.003977863,-0.234753443,-0.972006821,1,0,0,0,1,0,0,0,1,0.001050558,0.000666803,0.000281529,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.14709975,0.0784532,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
48,1.57E+18,100,base_link,-0.00875536,-0.003875315,-0.234768729,-0.9720041,1,0,0,0,1,0,0,0,1,-0.000354869,-0.000745704,-0.000627126,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0980665,0.0980665,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
49,1.57E+18,101,base_link,-0.008660593,-0.00392433,-0.234847002,-0.971985843,1,0,0,0,1,0,0,0,1,-0.000325195,-0.000910641,0.001252176,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.0784532,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
50,1.57E+18,102,base_link,-0.008608169,-0.004040824,-0.234969893,-0.971956131,1,0,0,0,1,0,0,0,1,-1.03E-05,-0.001189076,0.000332094,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,0.0784532,9.81645665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
51,1.57E+18,103,base_link,-0.008420463,-0.004231467,-0.235043378,-0.971939196,1,0,0,0,1,0,0,0,1,0.000118657,-0.002195143,-0.000908738,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.10787315,0.08825985,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
